,Unnamed: 0_x,Incident ID,Incident Date,Incident_year,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Unnamed: 0_y,Date,Year,Month,Day,DayOfWeek,Decade,Quarter,DayOfYear,WeekOfYear,DayName,MonthName,IsWeekend,IsHoliday
2737,2737,2176653,2021-11-28,2021,Colorado,Aurora,1500 block of Dayton St,0,5,0,0,0,2888,2021-11-28,2021,11,28,6,2020,4,332,47,Sunday,November,True,False
2738,2738,2177416,2021-11-28,2021,California,Lancaster,3500 block of Garnet Ln,5,0,0,0,1,2888,2021-11-28,2021,11,28,6,2020,4,332,47,Sunday,November,True,False
2739,2739,2176667,2021-11-27,2021,New Jersey,Newark,900 block of Bergen St,1,3,0,0,0,2887,2021-11-27,2021,11,27,5,2020,4,331,47,Saturday,November,True,False
2740,2740,2176058,2021-11-26,2021,Tennessee,Nashville,2815 Torbett St,2,4,1,0,1,2886,2021-11-26,2021,11,26,4,2020,4,330,47,Friday,November,False,False
2741,2741,2175329,2021-11-25,2021,Texas,San Antonio,4000 block of Sunrise Creek Dr,3,1,0,0,0,2885,2021-11-25,2021,11,25,3,2020,4,329,47,Thursday,November,False,False
2742,2742,2265367,2021-11-25,2021,New York,Rochester,Denver St and Grand Ave,1,3,0,0,4,2885,2021-11-25,2021,11,25,3,2020,4,329,47,Thursday,November,False,False
2743,2743,2175615,2021-11-25,2021,South Carolina,Green Sea,Long Branch Swamp Rd,0,4,0,0,0,2885,2021-11-25,2021,11,25,3,2020,4,329,47,Thursday,November,False,False
2744,2744,2173531,2021-11-23,2021,Florida,Lehigh Acres,Cervantes St,0,4,0,0,0,2883,2021-11-23,2021,11,23,1,2020,4,327,47,Tuesday,November,False,False
2745,2745,2174033,2021-11-23,2021,Texas,Marshall,700 block of Cross St,1,3,0,0,1,2883,2021-11-23,2021,11,23,1,2020,4,327,47,Tuesday,November,False,False
2746,2746,2174685,2021-11-22,2021,North Carolina,Warsaw,101 Matthews St,2,2,0,0,0,2882,2021-11-22,2021,11,22,0,2020,4,326,47,Monday,November,False,False
2747,2747,2172178,2021-11-21,2021,New Jersey,Passaic,Howe Ave and Lafayette Ave,0,5,0,0,2,2881,2021-11-21,2021,11,21,6,2020,4,325,46,Sunday,November,True,False
2748,2748,2172657,2021-11-21,2021,Louisiana,Baton Rouge,4888 Plank Rd,1,4,0,0,1,2881,2021-11-21,2021,11,21,6,2020,4,325,46,Sunday,November,True,False
2749,2749,2171568,2021-11-20,2021,California,Fresno,3665 N Pleasant Ave,2,2,0,0,0,2880,2021-11-20,2021,11,20,5,2020,4,324,46,Saturday,November,True,False
2750,2750,2172018,2021-11-20,2021,Illinois,Berwyn,6802 W 26th St,0,4,0,0,0,2880,2021-11-20,2021,11,20,5,2020,4,324,46,Saturday,November,True,False
2751,2751,2170438,2021-11-18,2021,Maryland,Cambridge,700 block of Greenwood Ave,1,3,0,0,2,2878,2021-11-18,2021,11,18,3,2020,4,322,46,Thursday,November,False,False
2752,2752,2169719,2021-11-17,2021,Illinois,East Saint Louis,8300 block of State St,1,3,0,0,0,2877,2021-11-17,2021,11,17,2,2020,4,321,46,Wednesday,November,False,False
2753,2753,2170140,2021-11-17,2021,New York,Newburgh,William St and Carson Ave,0,4,0,0,1,2877,2021-11-17,2021,11,17,2,2020,4,321,46,Wednesday,November,False,False
2754,2754,2169494,2021-11-17,2021,New York,Bronx,815 Burke Ave,1,3,0,0,0,2877,2021-11-17,2021,11,17,2,2020,4,321,46,Wednesday,November,False,False
2755,2755,2168989,2021-11-17,2021,Illinois,Chicago,1240 W Randolph St,0,4,0,0,0,2877,2021-11-17,2021,11,17,2,2020,4,321,46,Wednesday,November,False,False
2756,2756,2167778,2021-11-15,2021,New York,New York (Manhattan),101 W 141st St,0,4,0,0,0,2875,2021-11-15,2021,11,15,0,2020,4,319,46,Monday,November,False,False
2757,2757,2167297,2021-11-15,2021,Colorado,Aurora,1200 Nome St,0,6,0,0,4,2875,2021-11-15,2021,11,15,0,2020,4,319,46,Monday,November,False,False
2758,2758,2166673,2021-11-14,2021,Pennsylvania,Philadelphia,2700 block of N Howard St,0,6,0,0,0,2874,2021-11-14,2021,11,14,6,2020,4,318,45,Sunday,November,True,False
2759,2759,2166768,2021-11-14,2021,Missouri,Columbia,19 N 5th St,0,5,1,0,1,2874,2021-11-14,2021,11,14,6,2020,4,318,45,Sunday,November,True,False
2760,2760,2166953,2021-11-14,2021,Oregon,Chiloquin,990 Bronco Lane,2,2,0,0,1,2874,2021-11-14,2021,11,14,6,2020,4,318,45,Sunday,November,True,False
2761,2761,2166817,2021-11-14,2021,Alabama,Troy,803 US-231 S,1,5,0,0,0,2874,2021-11-14,2021,11,14,6,2020,4,318,45,Sunday,November,True,False
2762,2762,2166055,2021-11-13,2021,North Carolina,Winston Salem (Winston-salem),400 block of Gregory St,0,4,0,0,1,2873,2021-11-13,2021,11,13,5,2020,4,317,45,Saturday,November,True,False
2763,2763,2167889,2021-11-13,2021,Louisiana,Houma,100 block of Emma St,0,4,0,0,2,2873,2021-11-13,2021,11,13,5,2020,4,317,45,Saturday,November,True,False
2764,2764,2165600,2021-11-12,2021,Virginia,Richmond,3050 Nine Mile Rd,2,2,0,0,4,2872,2021-11-12,2021,11,12,4,2020,4,316,45,Friday,November,False,False
2765,2765,2165535,2021-11-12,2021,Alabama,Birmingham,1100 block of 33rd St SW,2,2,0,0,1,2872,2021-11-12,2021,11,12,4,2020,4,316,45,Friday,November,False,False
2766,2766,2163306,2021-11-09,2021,New York,Rochester,Clifton St and Jefferson Ave,0,4,0,0,0,2869,2021-11-09,2021,11,9,1,2020,4,313,45,Tuesday,November,False,False
2767,2767,2163772,2021-11-09,2021,Louisiana,Hahnville (Killona),160 Killona Dr,1,4,0,0,1,2869,2021-11-09,2021,11,9,1,2020,4,313,45,Tuesday,November,False,False
2768,2768,2163617,2021-11-09,2021,South Dakota,Scotland,710 2nd St,3,2,0,0,1,2869,2021-11-09,2021,11,9,1,2020,4,313,45,Tuesday,November,False,False
2769,2769,2162196,2021-11-08,2021,Texas,Victoria,10700 FM 236,3,1,0,0,1,2868,2021-11-08,2021,11,8,0,2020,4,312,45,Monday,November,False,False
2770,2770,2162269,2021-11-08,2021,Pennsylvania,Philadelphia,200 block of E Louden St,0,4,0,0,0,2868,2021-11-08,2021,11,8,0,2020,4,312,45,Monday,November,False,False
2771,2771,2161323,2021-11-07,2021,Wisconsin,Kenosha,625 57th St,1,3,0,0,0,2867,2021-11-07,2021,11,7,6,2020,4,311,44,Sunday,November,True,False
2772,2772,2161116,2021-11-06,2021,California,Oakley,33 Malicoat Ave,2,2,0,0,1,2866,2021-11-06,2021,11,6,5,2020,4,310,44,Saturday,November,True,False
2773,2773,2160608,2021-11-06,2021,Texas,Marshall,510 S Alamo Blvd,0,6,0,0,2,2866,2021-11-06,2021,11,6,5,2020,4,310,44,Saturday,November,True,False
2774,2774,2161078,2021-11-06,2021,California,Highland,26998 3rd St,0,4,0,0,0,2866,2021-11-06,2021,11,6,5,2020,4,310,44,Saturday,November,True,False
2775,2775,2160838,2021-11-05,2021,California,Oakland,8400 block of International Blvd,1,3,0,0,0,2865,2021-11-05,2021,11,5,4,2020,4,309,44,Friday,November,False,False
2776,2776,2158417,2021-11-03,2021,Virginia,Norfolk,821 Whitaker Ln,3,2,0,0,1,2863,2021-11-03,2021,11,3,2,2020,4,307,44,Wednesday,November,False,False
2777,2777,2158524,2021-11-03,2021,Iowa,Des Moines,11300 block of E 15th St,0,4,0,0,0,2863,2021-11-03,2021,11,3,2,2020,4,307,44,Wednesday,November,False,False
2778,2778,2157991,2021-11-02,2021,Alabama,Mobile,4120 Government Blvd,0,4,0,0,1,2862,2021-11-02,2021,11,2,1,2020,4,306,44,Tuesday,November,False,False
2779,2779,2157206,2021-11-01,2021,Texas,San Antonio,1900 block of W Laurel St,0,4,0,0,0,2861,2021-11-01,2021,11,1,0,2020,4,305,44,Monday,November,False,False
2780,2780,2156175,2021-11-01,2021,Florida,Orlando,N Orange Ave and Wall St,0,4,0,0,1,2861,2021-11-01,2021,11,1,0,2020,4,305,44,Monday,November,False,False
2781,2781,2155369,2021-10-31,2021,Kentucky,Louisville,6210 Shepherdsville Rd,2,2,0,0,0,2860,2021-10-31,2021,10,31,6,2020,4,304,43,Sunday,October,True,False
2782,2782,2155517,2021-10-31,2021,Colorado,Littleton (Lakewood),6200 block of Alameda Ave,2,2,0,0,0,2860,2021-10-31,2021,10,31,6,2020,4,304,43,Sunday,October,True,False
2783,2783,2155428,2021-10-31,2021,Illinois,Flossmoor,3800 block of Ballantrae Way,1,3,0,0,0,2860,2021-10-31,2021,10,31,6,2020,4,304,43,Sunday,October,True,False
2784,2784,2155282,2021-10-31,2021,Texas,Houston,1909 Schilder Dr,1,3,0,0,0,2860,2021-10-31,2021,10,31,6,2020,4,304,43,Sunday,October,True,False
2785,2785,2155329,2021-10-31,2021,Illinois,Joliet,1018 E Jackson St,3,11,0,0,4,2860,2021-10-31,2021,10,31,6,2020,4,304,43,Sunday,October,True,False
2786,2786,2156001,2021-10-31,2021,Texas,Fort Worth,3700 block of Lebow St,1,3,0,0,2,2860,2021-10-31,2021,10,31,6,2020,4,304,43,Sunday,October,True,False
2787,2787,2154851,2021-10-30,2021,California,Gilroy,400 block of Las Animas Ave,2,2,0,0,1,2859,2021-10-30,2021,10,30,5,2020,4,303,43,Saturday,October,True,False
2788,2788,2154422,2021-10-30,2021,Illinois,Decatur,1100 block of N Union St,0,4,0,0,0,2859,2021-10-30,2021,10,30,5,2020,4,303,43,Saturday,October,True,False
2789,2789,2154441,2021-10-30,2021,Oklahoma,Oklahoma City,NW 122nd St and N Council Rd,0,4,0,0,0,2859,2021-10-30,2021,10,30,5,2020,4,303,43,Saturday,October,True,False
2790,2790,2154873,2021-10-30,2021,California,Sacramento,5560 Palm Ave,2,5,0,0,1,2859,2021-10-30,2021,10,30,5,2020,4,303,43,Saturday,October,True,False
2791,2791,2155172,2021-10-30,2021,Florida,Saint Petersburg,1079 62nd Ave S,1,4,0,0,1,2859,2021-10-30,2021,10,30,5,2020,4,303,43,Saturday,October,True,False
2792,2792,2155001,2021-10-30,2021,Texas,Texarkana,2315 Texas Blvd,1,9,0,0,2,2859,2021-10-30,2021,10,30,5,2020,4,303,43,Saturday,October,True,False
2793,2793,2154283,2021-10-29,2021,New York,Poughkeepsie,32 Cannon St,0,5,0,0,2,2858,2021-10-29,2021,10,29,4,2020,4,302,43,Friday,October,False,False
2794,2794,2155826,2021-10-29,2021,Michigan,Kalamazoo,3082 S 9th St,0,4,0,0,0,2858,2021-10-29,2021,10,29,4,2020,4,302,43,Friday,October,False,False
2795,2795,2153285,2021-10-28,2021,Nevada,Las Vegas,3900 block of E Cheyenne Ave,0,4,0,0,0,2857,2021-10-28,2021,10,28,3,2020,4,301,43,Thursday,October,False,False
2796,2796,2153779,2021-10-28,2021,Tennessee,Nashville,210 N 9th St,1,3,0,0,0,2857,2021-10-28,2021,10,28,3,2020,4,301,43,Thursday,October,False,False
2797,2797,2150274,2021-10-25,2021,Idaho,Boise,350 N Milwaukee St,2,3,1,0,0,2854,2021-10-25,2021,10,25,0,2020,4,298,43,Monday,October,False,False
2798,2798,2154085,2021-10-24,2021,California,Gonzales,Foletta Rd,2,2,0,0,2,2853,2021-10-24,2021,10,24,6,2020,4,297,42,Sunday,October,True,False
2799,2799,2150037,2021-10-24,2021,Mississippi,Crenshaw,413 Jones St,2,3,0,0,2,2853,2021-10-24,2021,10,24,6,2020,4,297,42,Sunday,October,True,False
2800,2800,2148921,2021-10-23,2021,South Carolina,Florence,811 S Irby St,0,6,0,0,0,2852,2021-10-23,2021,10,23,5,2020,4,296,42,Saturday,October,True,False
2801,2801,2148891,2021-10-23,2021,California,Ontario,700 block of E Bonnie Brae Ct,1,4,0,0,2,2852,2021-10-23,2021,10,23,5,2020,4,296,42,Saturday,October,True,False
2802,2802,2148633,2021-10-23,2021,Georgia,Fort Valley,603 Carver Dr,1,7,0,0,0,2852,2021-10-23,2021,10,23,5,2020,4,296,42,Saturday,October,True,False
2803,2803,2148282,2021-10-22,2021,Illinois,Chicago,7901 S Cottage Grove Ave,0,5,0,0,0,2851,2021-10-22,2021,10,22,4,2020,4,295,42,Friday,October,False,False
2804,2804,2148946,2021-10-22,2021,Washington,Renton,16420 SE 128th St,0,4,0,0,0,2851,2021-10-22,2021,10,22,4,2020,4,295,42,Friday,October,False,False
2805,2805,2148401,2021-10-22,2021,Maryland,Baltimore,3100 block of W North Ave,0,7,0,0,0,2851,2021-10-22,2021,10,22,4,2020,4,295,42,Friday,October,False,False
2806,2806,2147114,2021-10-21,2021,New York,Brooklyn,3008 Glenwood Rd,0,4,0,0,0,2850,2021-10-21,2021,10,21,3,2020,4,294,42,Thursday,October,False,False
2807,2807,2147301,2021-10-21,2021,Washington,Tacoma,4258 Everett St,4,0,0,0,1,2850,2021-10-21,2021,10,21,3,2020,4,294,42,Thursday,October,False,False
2808,2808,2147042,2021-10-20,2021,Michigan,Farwell,9539 S Harrison Ave,4,0,0,0,1,2849,2021-10-20,2021,10,20,2,2020,4,293,42,Wednesday,October,False,False
2809,2809,2145931,2021-10-19,2021,Wisconsin,Kenosha,610 40th Pl,2,2,1,0,0,2848,2021-10-19,2021,10,19,1,2020,4,292,42,Tuesday,October,False,False
2810,2810,2143277,2021-10-17,2021,Louisiana,Grambling,403 Main St,1,7,0,0,2,2846,2021-10-17,2021,10,17,6,2020,4,290,41,Sunday,October,True,False
2811,2811,2143113,2021-10-17,2021,Missouri,Saint Louis,8600 block of Goodfellow Blvd,1,3,0,0,2,2846,2021-10-17,2021,10,17,6,2020,4,290,41,Sunday,October,True,False
2812,2812,2143765,2021-10-17,2021,Texas,Houston,1900 block of Dolly Wright St,0,7,0,0,0,2846,2021-10-17,2021,10,17,6,2020,4,290,41,Sunday,October,True,False
2813,2813,2143889,2021-10-17,2021,Colorado,Colorado Springs,1865 N Academy Blvd,0,5,0,0,0,2846,2021-10-17,2021,10,17,6,2020,4,290,41,Sunday,October,True,False
2814,2814,2144160,2021-10-17,2021,Wisconsin,Racine,Yout St and Carter St,0,6,0,0,0,2846,2021-10-17,2021,10,17,6,2020,4,290,41,Sunday,October,True,False
2815,2815,2143479,2021-10-17,2021,Arkansas,Pine Bluff,820 S Main St,1,8,0,1,0,2846,2021-10-17,2021,10,17,6,2020,4,290,41,Sunday,October,True,False
2816,2816,2143499,2021-10-17,2021,Arkansas,Pine Bluff,University Dr and Pullen Ave,1,3,0,0,0,2846,2021-10-17,2021,10,17,6,2020,4,290,41,Sunday,October,True,False
2817,2817,2143605,2021-10-17,2021,Mississippi,Jackson,3243 Medgar Evers Blvd,3,3,0,0,0,2846,2021-10-17,2021,10,17,6,2020,4,290,41,Sunday,October,True,False
2818,2818,2142402,2021-10-16,2021,Texas,Killeen,308 S Second St,1,3,0,0,0,2845,2021-10-16,2021,10,16,5,2020,4,289,41,Saturday,October,True,False
2819,2819,2142296,2021-10-15,2021,Alabama,Mobile,1621 Virginia St,0,5,0,0,3,2844,2021-10-15,2021,10,15,4,2020,4,288,41,Friday,October,False,False
2820,2820,2142092,2021-10-14,2021,Minnesota,Minneapolis,814 E Franklin Ave,1,4,0,0,0,2843,2021-10-14,2021,10,14,3,2020,4,287,41,Thursday,October,False,False
2821,2821,2155043,2021-10-14,2021,Mississippi,Mccomb,1300 14th St,0,6,0,0,0,2843,2021-10-14,2021,10,14,3,2020,4,287,41,Thursday,October,False,False
2822,2822,2139048,2021-10-12,2021,Florida,Naples,700 block of 99th Ave,1,3,0,2,3,2841,2021-10-12,2021,10,12,1,2020,4,285,41,Tuesday,October,False,False
2823,2823,2139674,2021-10-12,2021,Mississippi,Meridian,2000 block of 17th St,3,1,0,0,0,2841,2021-10-12,2021,10,12,1,2020,4,285,41,Tuesday,October,False,False
2824,2824,2139198,2021-10-11,2021,Georgia,Atlanta,4900 Delano Rd,0,6,0,0,0,2840,2021-10-11,2021,10,11,0,2020,4,284,41,Monday,October,False,False
2825,2825,2137179,2021-10-10,2021,Illinois,Chicago,1565 N Milwaukee Ave,0,4,1,0,1,2839,2021-10-10,2021,10,10,6,2020,4,283,40,Sunday,October,True,False
2826,2826,2137321,2021-10-10,2021,South Carolina,Mc Coll (Mccoll),4181 Hwy 15-401,2,3,0,0,5,2839,2021-10-10,2021,10,10,6,2020,4,283,40,Sunday,October,True,False
2827,2827,2137561,2021-10-10,2021,Iowa,Sioux City,427 Pierce St,0,4,0,0,0,2839,2021-10-10,2021,10,10,6,2020,4,283,40,Sunday,October,True,False
2828,2828,2137198,2021-10-10,2021,Minnesota,Saint Paul,214 7th St W,1,12,0,3,3,2839,2021-10-10,2021,10,10,6,2020,4,283,40,Sunday,October,True,False
2829,2829,2137555,2021-10-10,2021,Delaware,Dover,1500 block of Nathaniel Mitchell Rd,1,4,0,0,0,2839,2021-10-10,2021,10,10,6,2020,4,283,40,Sunday,October,True,False
2830,2830,2136907,2021-10-09,2021,Louisiana,Livingston,17000 block of LA-444,2,3,0,1,1,2838,2021-10-09,2021,10,9,5,2020,4,282,40,Saturday,October,True,False
2831,2831,2137291,2021-10-09,2021,Texas,Dallas,3000 block of South Blvd,0,4,0,0,0,2838,2021-10-09,2021,10,9,5,2020,4,282,40,Saturday,October,True,False
